10000
23 844
-733 923
-714 500
894 -846
529 -336
-336 74
379 204
282 -709
-569 -123
-487 398
-177 12
520 270
935 991
-129 160
908 964
-532 -425
731 -454
-201 277
-569 -811
582 -528
754 -129
553 45
-763 742
623 -795
501 808
427 918
-250 -47
100 -740
419 519
838 -359
-543 615
428 -550
-213 419
-468 27
-403 -585
-796 -825
-54 571
690 -562
-647 -473
888 -779
445 841
-60 477
-120 886
-500 -809
802 -226
699 -865
43 -63
460 -538
583 -539
312 374
-743 -627
116 446
-852 -190
866 -387
882 150
672 681
-831 -691
-585 -107
-701 548
580 250
-601 553
-934 84
-766 -484
39 1000
-166 -708
-993 -401
-442 -90
-305 583
-428 469
965 553
-239 -202
445 986
676 -969
-352 364
-887 -103
-400 -601
-758 511
-716 -507
557 -112
907 -554
-213 970
-479 -313
948 495
-889 -973
-329 -578
638 -806
-110 -434
577 -922
-403 -262
919 -520
-309 -579
649 -396
-102 -875
156 -649
-28 -460
-458 -309
934 -527
-889 -955
-670 398
-194 -442
906 611
-884 -108
140 724
-744 250
-204 616
-62 -253
-433 -665
107 -305
-944 720
492 802
542 983
-100 94
279 669
-820 681
781 -760
931 -263
-309 85
-533 -253
-877 -675
79 982
246 -859
886 -66
242 668
-378 42
-965 148
-5 465
758 108
-916 255
-670 -418
-114 -969
167 -429
471 446
101 -924
-470 -589
-470 218
-398 717
363 51
-467 945
-851 -325
530 -26
117 994
216 -934
-556 -270
-864 831
803 737
-357 -160
850 713
-387 669
386 948
369 -333
961 649
-603 763
693 -397
712 523
-961 624
-607 -758
217 336
-171 -422
-692 133
607 46
-888 -71
-63 918
-955 -586
-587 -714
-566 509
16 168
399 947
38 142
-211 -103
423 734
-401 -876
-148 824
569 -739
407 557
462 -349
641 -847
335 -476
546 -500
651 -757
25 333
209 231
-641 623
357 -861
-892 -59
973 147
341 -832
222 184
-896 414
-430 289
-249 -988
191 640
598 -277
900 -243
-842 -135
794 -434
825 847
991 -581
178 -61
735 115
-915 -296
-682 138
-192 -170
-478 943
-475 -934
497 -1
603 936
578 -837
-325 -569
713 -989
-642 -240
-501 -371
-247 635
110 363
831 -173
-34 397
771 579
-940 -98
409 198
-363 -421
232 552
580 -399
-451 482
-472 828
-625 -280
-32 894
-843 -660
131 340
-965 -14
103 -178
-411 -524
-484 917
-1000 298
187 774
868 890
-445 795
406 76
218 -515
-106 152
-46 -175
605 620
690 640
105 -851
455 -53
-579 -463
96 -604
-835 945
-707 -27
734 923
-929 -306
-385 -501
-24 -616
-819 626
513 -833
-410 -801
-467 680
-5 -338
912 -677
-432 -278
-770 -17
341 303
-94 224
-53 -826
679 764
-158 203
-311 148
-593 -503
370 510
355 35
-529 -865
901 -710
-850 665
-44 -434
-787 -914
-253 -174
-957 -90
275 562
-894 934
-297 82
349 993
-884 182
720 890
-882 885
-585 -489
-370 345
142 645
806 161
640 -293
1000 448
862 64
-601 318
515 814
144 685
-570 918
850 -946
442 522
47 -798
880 556
215 567
830 -120
-906 -550
-514 214
-873 -800
170 -19
-458 -308
806 -658
-861 202
814 -977
-476 -46
436 -334
-62 -16
234 777
-8 -190
-710 -252
603 530
-486 -437
-730 -705
-520 862
-404 415
-989 -209
-294 394
134 -689
724 -538
-371 931
720 -888
573 -457
433 946
-857 87
-689 548
615 -210
-29 -727
-367 -888
-722 128
-87 -502
96 632
883 -308
559 -765
135 -509
-993 80
389 -829
-136 463
-413 79
315 -243
642 926
958 -338
171 184
42 -704
-59 284
69 -676
597 298
-800 -903
102 -292
-237 -163
975 -566
49 -827
-98 362
930 620
172 275
-157 -248
886 72
-241 29
123 875
-375 523
-655 -275
-713 520
-230 -548
262 -753
156 911
620 443
942 569
-608 -94
-4 993
736 -973
-321 -116
333 -545
997 604
793 673
148 9
486 454
238 -97
-170 852
2 273
-253 -807
920 653
-308 437
-41 -97
711 529
515 -780
-524 714
-157 166
-753 250
571 -627
297 -679
580 392
246 -390
565 -983
657 106
-536 -221
648 173
593 -365
676 766
-75 -762
-564 84
-279 270
-892 -956
383 847
-620 -469
-847 -250
295 -243
577 248
-393 -503
-475 -611
-69 -464
100 -457
540 856
120 533
596 515
511 -726
64 -182
817 -356
767 55
-854 11
550 -138
-585 -3
-954 -201
-556 779
538 -138
-167 -804
-981 -303
-970 160
14 -607
-249 -331
-915 -782
84 656
408 385
-985 76
-896 -980
646 779
-227 -169
-940 811
-593 -135
-6 -713
-793 500
364 350
-87 -238
224 66
-747 -431
581 -936
173 863
601 -621
-982 -564
373 -494
966 -494
-813 -525
-764 517
-158 -490
732 -499
-4 328
-610 -751
-114 -820
-991 311
-950 -519
-598 -414
-137 -351
-884 -796
-300 160
201 341
-300 722
37 -211
-840 -402
276 759
-876 -939
-239 -817
831 -138
805 -340
-339 60
-844 41
-819 -974
701 -362
-631 301
-751 -527
362 71
-76 -682
934 -972
241 -909
192 740
-226 933
-455 987
-306 -783
997 42
319 869
546 624
696 428
-28 692
919 -525
258 859
729 -844
-570 687
616 823
246 -964
-261 -561
-703 -788
-815 -665
166 361
396 799
-14 -900
933 934
-728 51
-615 -344
-402 -157
-374 -580
-40 617
148 754
208 418
147 -881
-775 -602
-597 885
-14 863
-728 647
21 -85
-565 -923
203 438
936 -716
-51 -492
399 52
-346 -77
515 506
-831 491
658 748
-718 810
553 -957
418 -795
83 -951
-234 370
991 -779
104 133
-229 -38
-472 512
-333 -248
-315 913
705 364
-443 94
-60 755
287 -95
483 980
-243 -185
441 490
-763 713
-373 481
-7 -905
259 700
943 -84
-223 486
-660 47
765 512
-249 175
379 17
-196 -312
813 364
-645 352
-323 270
555 940
2 773
300 -839
-663 342
-473 -458
166 -407
897 249
-577 -399
588 -67
399 -501
-182 -660
39 -232
-641 -36
666 153
-49 467
566 238
-52 -955
103 -135
877 -950
124 -950
578 253
-77 948
-101 789
-565 -571
-621 132
79 -791
-658 -644
481 120
-285 -547
-519 -173
218 -977
-726 26
-306 586
-288 -60
-292 96
946 -524
220 119
305 16
-689 -432
784 -810
29 -588
397 299
-998 498
-245 -489
266 518
318 183
-89 888
12 -285
364 -923
712 700
-535 419
-651 438
809 -78
-188 -198
-259 878
-675 922
-749 -689
-34 606
-210 -661
841 258
445 287
976 470
-25 -759
-46 861
217 -206
-789 -973
-693 -242
-408 -564
376 -142
386 -498
838 595
-582 -333
765 162
386 -129
445 180
254 729
558 487
881 158
-663 689
-42 -60
674 698
882 -899
-849 946
-958 -508
438 404
676 -272
-27 699
842 -960
-883 595
-347 536
163 -882
-764 852
557 446
-823 331
-596 -386
493 -147
753 519
-148 -701
-336 -33
-773 106
-164 -30
397 651
114 709
-217 -745
-916 -777
933 -162
-710 -594
-165 -368
-629 -672
5 -523
-384 900
-636 -990
-62 296
257 -214
484 843
-205 342
-801 -418
858 483
-256 -19
-473 549
170 -76
382 207
-216 -231
-278 -625
-185 -316
274 -629
110 -207
-498 25
967 -706
197 247
233 -91
620 -613
820 -647
-587 -663
45 380
-173 -233
942 -126
59 977
846 144
-334 798
-140 -990
798 268
404 40
55 -654
-202 294
-368 328
-739 811
-313 -539
556 993
-163 565
-456 -494
166 -340
-122 871
-573 404
853 733
793 -40
693 524
-558 194
147 634
-494 305
7 -163
-14 -446
944 339
-258 -663
110 686
-976 -976
523 -43
774 -393
363 -31
762 -976
-605 360
23 -964
-786 531
-619 672
-51 922
-173 -460
-13 388
-356 -700
-252 461
222 -225
-587 -969
890 -257
-595 394
-512 828
-667 -699
-428 885
-754 -362
155 -16
44 -654
-247 -777
-971 271
-256 -698
-695 495
670 -398
-945 -461
588 -203
989 -327
789 -711
-796 1000
103 -749
-268 463
-1 561
960 189
-610 -362
-411 44
499 554
342 -470
303 492
-500 526
930 -419
-395 -598
-444 239
-605 -643
-462 -880
911 391
966 19
238 857
54 525
570 819
-958 393
-751 -890
5 507
-320 510
-702 679
334 755
736 722
620 196
589 -526
725 359
-531 532
-563 -701
-746 85
173 85
-633 -583
209 103
-35 -142
-565 -63
-887 -597
368 -840
633 -884
975 -615
187 661
99 100
-540 -446
109 -658
-188 -835
590 -401
109 687
904 -45
-825 673
582 31
692 -298
-118 -100
1000 -732
-702 -658
-181 969
497 137
518 974
300 -401
466 -811
722 499
969 -437
445 -444
-808 -56
-641 216
106 741
190 867
14 -776
-480 -260
262 -445
-697 202
822 -359
-612 138
591 577
226 979
-633 492
-722 -978
-820 628
-419 -334
509 211
336 950
390 -538
-864 746
132 -738
-398 -22
72 -990
956 -868
-108 -758
871 -735
-12 -633
-402 63
-424 142
-457 -346
-622 -176
-644 -715
932 688
-338 -771
-852 26
890 -63
416 -701
235 -9
476 261
523 274
-865 715
422 -68
-782 836
-987 620
-72 -120
205 -322
835 -379
-220 860
847 369
-19 -758
969 675
908 -899
811 884
-425 15
735 -543
560 246
-72 -781
286 -229
-626 695
-340 33
338 -127
-752 -429
-834 -414
-965 -46
-96 20
604 -970
394 228
616 980
933 -159
922 602
-122 -921
-850 -202
20 541
-857 -890
-494 516
-44 203
975 -569
555 673
667 939
-192 -971
632 741
16 -758
-559 -653
-798 -903
526 -70
126 -860
-310 -393
-136 -536
452 -133
-941 -742
109 -190
-417 -821
630 -507
-932 -271
-175 -316
638 -664
421 -652
-792 429
995 -352
-699 -617
686 625
65 -280
764 577
-899 -521
767 494
-106 -82
-187 705
517 377
337 -415
28 817
29 -909
-510 32
473 -92
848 -419
-600 128
999 -668
641 572
375 852
-157 -366
-17 292
461 29
-728 -10
145 643
-244 -712
803 367
398 -616
82 -116
873 -679
-44 -1000
-899 -890
13 -562
-8 680
-96 764
-977 215
-47 -342
-281 -342
-210 986
517 -161
-311 -558
880 378
-274 838
-227 448
-591 -882
-766 -853
403 913
942 524
112 391
845 411
-946 -390
-153 68
453 -119
-190 484
979 206
-193 -470
271 421
-849 918
881 961
-898 -82
-297 347
867 -389
-924 145
-277 461
-592 542
676 60
-801 616
215 222
503 -223
672 -875
-113 -410
-450 206
-404 -789
-910 -425
595 745
273 -658
-995 -852
-961 608
-376 302
-363 -686
-115 559
-225 -520
-883 5
-798 715
-259 -612
-156 -971
6 788
-49 217
-322 -686
91 290
-933 -178
276 98
-42 -47
-709 648
-329 742
-363 781
272 269
525 -90
-961 -627
-731 180
781 1
17 -616
445 -145
875 756
-572 725
131 -971
-287 659
738 918
884 484
651 -972
-788 94
-381 360
281 -847
847 88
302 -121
290 14
861 386
-399 -977
-13 -546
-704 -976
994 -734
-828 -39
634 -417
975 -791
-324 -511
440 -686
350 -257
-60 -672
-358 969
-396 -884
266 -747
294 -57
-690 57
746 354
179 373
-213 364
255 817
-634 616
-379 -313
-382 718
916 -551
862 284
-666 887
595 920
200 -928
811 278
-955 339
833 172
308 -108
-703 -462
696 -300
-681 -171
-132 -635
-753 611
-86 -879
271 -441
-692 -300
-118 -794
-301 218
218 761
-123 772
81 832
-71 -395
-653 387
544 -874
717 -258
-303 -550
-156 -946
-889 -262
-74 -975
130 -517
-440 -838
753 -793
431 714
-126 -789
-477 -144
-124 -288
856 454
3 525
-423 -313
-969 -509
685 -606
623 297
152 -614
705 -922
-899 -511
227 299
207 377
-316 879
-488 561
284 500
-953 857
610 655
-408 225
-32 46
356 624
-465 -711
844 770
-942 -438
-648 -932
-768 -122
921 -436
-190 -173
105 156
-427 -670
370 -659
464 497
-601 770
354 517
592 -293
595 -276
-138 -846
233 870
166 595
890 984
805 -727
747 460
-257 440
-882 -930
-179 -2
322 641
861 534
268 -393
-966 -479
392 480
-807 -407
-150 853
-777 -707
-267 932
-884 432
487 973
864 771
-46 -985
466 -730
303 137
-491 405
982 -871
946 868
-512 693
-332 -909
838 -277
-452 -979
-32 -399
731 244
499 454
-66 -787
-987 888
-523 206
718 671
-714 -973
445 55
968 -335
-218 -84
678 -197
666 -216
-251 -933
229 -221
-724 -100
722 381
169 -324
-974 -298
445 -549
-601 927
-348 -386
566 553
644 496
-939 -870
983 134
567 512
-833 -551
-421 -257
-571 4
431 755
-311 44
128 136
704 70
294 661
-376 173
71 496
420 -353
47 360
217 997
416 -64
765 939
-202 893
995 627
671 -252
-811 668
-292 -698
-843 -784
-456 -30
-169 -242
461 -352
-574 769
-944 -904
-381 -56
-642 936
-704 266
711 -61
-171 -353
-274 -78
995 812
-783 174
-824 -793
-254 -419
341 -799
-735 157
-686 951
252 269
658 133
389 -749
678 -641
895 138
-962 750
273 102
65 -392
317 291
354 130
-53 198
908 991
342 -689
-693 -838
488 -807
-431 800
-790 343
728 -497
168 632
-916 753
-512 -385
189 296
139 -614
764 146
155 485
-197 -859
153 -946
-690 -821
224 -495
-976 907
-294 440
-907 904
593 -152
422 -385
-252 -855
-857 -644
70 -432
513 -408
476 -570
-559 338
555 824
-698 803
312 899
564 86
-492 634
146 464
-557 166
220 -473
-9 -28
-500 -989
-88 -120
687 36
531 -244
220 -304
-427 -157
-968 -25
-759 -545
12 772
262 -890
-143 724
-878 -186
233 -90
-175 -804
408 -262
-562 -818
715 -547
544 -967
-717 905
-244 714
502 -901
-915 550
-599 -410
531 636
-298 -642
-261 -868
-291 595
280 -874
-318 -372
-665 -251
-956 -523
-371 196
961 -935
-522 -61
-867 217
585 -967
-990 114
919 337
167 893
163 94
-579 -708
889 515
953 912
-247 -158
-74 295
586 -987
-361 335
270 881
897 -411
-747 747
400 810
-316 629
-138 263
-573 -869
-523 -951
-77 -175
542 126
-37 -38
317 -247
59 -426
-917 728
335 132
-645 -700
57 516
-438 -737
-336 673
-245 -917
-584 301
874 217
-348 -190
622 -248
649 -269
-849 -975
-152 276
-563 -587
951 -199
-715 940
-399 -266
689 421
-831 865
-23 -477
-486 -983
-342 765
-762 857
271 -469
174 -227
-476 -670
-139 950
890 -97
403 -810
309 270
0 107
841 -595
-233 -228
328 243
-193 -23
453 -573
-327 -790
465 881
168 999
47 -716
-251 727
-931 -200
210 703
72 -964
-414 116
214 -346
-212 578
-46 82
713 358
-438 -490
531 370
757 244
410 320
-665 867
982 766
-917 -40
718 -206
-321 -477
707 -939
463 -400
-307 -756
-813 899
-767 -844
-14 680
-647 -406
159 -784
162 383
-832 137
648 26
-612 -652
967 -6
531 -79
-500 -267
805 -421
505 -963
164 -63
989 -317
361 -49
190 -164
789 -324
632 -919
969 -751
-332 605
666 -433
139 -24
381 -39
-752 777
-962 -522
944 -821
-362 -765
-787 -73
9 636
-913 636
-227 91
-118 -844
342 64
610 439
87 407
673 601
-149 -640
-727 389
145 62
-887 731
-588 551
367 -2
-103 -552
-511 673
-76 359
-86 -617
262 331
803 217
510 401
-219 -946
-216 255
-543 712
-234 -605
219 -56
80 -488
380 -137
-349 279
-360 444
-967 -847
-319 -640
-707 -291
581 -762
461 -858
423 -990
-607 931
435 -232
-253 -867
-877 -263
376 983
782 944
344 -639
-151 893
-985 575
489 -749
679 608
-188 -345
-402 -240
-637 97
-751 674
744 -381
766 699
418 -864
501 -538
750 593
137 -29
-28 -241
-165 -384
439 295
-557 -694
430 -36
924 -136
-641 498
-654 87
225 -398
501 -706
745 -479
-43 975
900 -825
-601 -888
-243 291
-24 346
490 -991
847 583
-545 -45
309 -461
587 432
120 -920
-109 -144
457 14
834 -813
701 547
-714 229
662 235
731 -59
-430 192
-733 -287
185 -647
-684 613
-543 763
-942 -17
110 -346
-136 -311
592 978
765 860
-116 162
-697 59
-421 -343
-677 31
-191 913
-361 40
144 901
-507 375
919 -108
954 -997
-878 890
500 590
-396 82
-169 891
834 394
-543 681
-997 673
-39 -601
-537 -548
-355 316
345 272
-232 -894
-498 506
734 769
563 124
-822 356
-846 -27
-372 -400
379 -718
-273 -802
783 294
666 253
970 973
891 542
-272 657
-354 244
-106 959
-443 215
-986 -67
-489 -59
-672 -412
-367 -437
722 281
767 816
934 -227
-108 865
765 -755
890 520
117 -555
-421 -420
914 574
31 -340
527 915
-88 -163
-827 -160
678 -227
-764 -904
-461 88
-638 229
65 233
-841 -240
842 -300
-849 -743
-908 -230
747 762
735 873
7 -366
-363 -289
702 639
42 -701
-594 638
-477 -823
-165 145
654 495
169 -338
65 -856
617 507
-163 322
-259 -360
339 178
-423 -748
-46 319
359 457
578 398
593 -727
-47 244
-752 -973
-843 -104
603 -197
-7 989
923 735
808 -450
396 314
171 593
-959 694
594 768
92 -157
630 202
385 -697
-986 -174
-985 389
-744 -838
144 -733
-394 456
-173 -997
-51 177
-44 188
101 14
-713 -756
-995 598
686 -899
221 282
-260 -626
430 -162
306 886
879 -700
441 -174
-79 -726
-422 171
-63 -937
-896 -449
-730 -356
-199 -206
77 -814
951 -971
560 189
23 -728
614 921
-686 -841
548 -875
404 789
-810 145
-66 -634
174 -720
776 -993
275 686
412 -3
935 -110
-573 -553
-10 -894
-343 80
-179 630
-294 726
147 441
-517 510
695 805
-827 241
-164 -758
-208 583
542 -987
-738 774
577 409
-915 -537
-496 -829
-553 303
793 -690
8 -426
426 -534
-251 910
-339 -852
-432 -390
-725 747
-286 -241
-225 784
-951 -931
-556 -893
-938 50
811 990
-798 681
916 -922
-919 484
371 64
416 100
-75 440
182 -947
113 -737
-911 -505
-309 -820
762 -743
-990 302
-774 794
872 -661
-188 -498
-136 712
506 210
-992 592
-945 517
742 848
-731 -272
-367 -720
265 244
836 965
-134 -58
-200 417
-186 -403
514 911
-563 -411
473 573
480 -291
917 -774
-856 -217
910 -259
767 549
965 653
77 -550
912 -562
376 -653
-969 147
721 -304
356 -696
722 -822
-598 -805
-630 -660
-321 54
72 678
-728 -748
-438 955
236 246
-981 779
881 218
-672 800
-658 -263
504 600
488 -434
139 -137
-127 184
-981 752
41 -460
152 -770
-233 306
-982 -516
186 -377
63 98
-247 409
-698 231
945 -129
-129 -344
-278 -706
-53 -177
-497 -93
725 403
676 372
-441 519
371 1000
-870 899
119 -824
925 145
875 -21
256 -700
936 347
52 -479
646 -927
-261 -80
921 372
571 -424
-234 256
-328 162
-908 -61
-44 689
751 637
419 -987
603 408
657 -21
254 -746
21 -65
-383 -284
-692 330
972 -829
-998 363
-33 300
668 589
-944 294
432 561
135 693
-924 -223
-422 -146
-593 -336
359 -211
186 544
613 966
-449 478
924 227
183 -124
-823 534
147 -300
597 -434
-215 919
427 -527
256 55
60 -526
954 480
911 -577
442 -603
189 -149
-69 301
509 500
-152 470
-841 670
-964 -228
38 203
526 -129
796 310
-214 208
500 -979
542 172
245 443
38 320
-280 -243
321 -248
-26 614
623 415
465 774
-734 -44
-625 515
-592 20
-671 -680
1 -578
740 792
715 -452
643 725
-852 867
495 364
182 -461
-879 769
-975 -321
-534 -9
49 198
279 153
-302 -359
961 54
-819 -952
-674 -480
-863 567
595 719
66 -553
539 122
-881 -628
-193 -225
356 -786
278 -335
122 -191
-183 934
171 254
201 962
203 -27
647 -3
-887 -973
-628 628
444 28
-450 -338
-146 -891
-938 -419
-559 48
-346 80
-969 -569
-188 555
-431 -609
879 -875
-127 -181
141 -841
115 406
380 90
-873 -421
862 -829
-194 -543
-222 356
14 381
159 264
748 947
693 290
-152 227
-381 -654
-614 314
773 997
137 -45
-201 -941
-97 162
807 -367
-411 -682
-512 -485
-988 -230
935 -449
-561 -660
661 869
-2 -28
-78 384
-889 290
-279 690
901 822
527 -148
918 -719
-979 -985
457 636
904 809
189 -291
-600 484
110 723
633 -479
342 36
-56 162
-53 967
-77 552
-923 995
116 -8
-410 -17
467 783
77 545
-759 -64
-17 -816
280 -735
-787 -923
387 857
-180 317
-780 -619
-138 -926
-951 523
785 414
928 -268
45 79
91 -33
-639 -245
93 583
-803 -1000
-669 -771
272 -628
269 423
944 422
678 587
-166 916
22 -940
397 740
-174 -481
-705 -466
267 -163
-814 811
-614 238
716 -723
-83 253
415 -262
73 925
-907 -180
-799 -977
-276 160
294 -429
-751 -37
-150 206
-756 616
144 -603
28 -880
174 -285
-198 -654
978 -954
396 -236
-858 961
-30 53
-355 -552
-626 -585
634 -232
11 -770
663 595
-157 -248
280 674
827 539
887 164
285 -790
-872 -287
-382 -302
-317 505
-977 -494
624 -56
-700 677
-319 -621
-324 825
-930 -570
492 617
-405 743
893 850
692 373
71 853
66 614
-369 -365
-255 874
681 599
353 -738
277 523
-371 320
-198 -57
761 433
862 -649
150 -592
-857 445
-382 -350
-667 -457
-392 -159
-677 -112
918 -391
-31 205
-716 81
-301 748
-169 -579
323 774
-404 -42
-346 -388
218 644
-100 -420
271 -907
-674 -822
-596 -191
-672 -918
-26 -930
718 -16
391 -889
-254 767
195 751
-383 520
-877 873
901 337
-765 287
610 -22
870 -89
615 -743
-25 -90
201 -146
-831 -288
789 -694
901 -470
-76 -479
919 586
-313 -299
-73 583
-102 -246
-691 558
484 -472
568 -51
224 -134
-864 -457
-154 635
84 -684
-612 996
34 -265
936 616
204 -2
-360 -811
-572 54
-597 192
727 876
-294 -549
-622 284
496 -892
-414 185
820 711
518 610
-38 -814
-911 -760
224 -663
402 215
-233 453
55 58
972 -291
260 997
-856 -273
213 40
-387 -763
231 136
576 756
-150 173
389 970
-290 -576
-29 571
803 -815
-455 914
-180 714
867 710
906 -143
-19 587
614 335
946 384
-325 221
-837 183
-785 -646
59 884
843 -747
-379 984
722 289
-732 -235
-103 875
609 -791
509 -956
398 -447
721 653
385 234
-134 -371
-123 -193
-888 -734
398 -698
124 149
373 -485
-752 211
-810 69
-406 51
726 -775
557 916
-79 224
288 -934
-933 274
-877 -799
848 573
-181 40
-362 209
-54 692
-292 -457
-974 563
599 166
49 -768
-794 -502
624 834
695 690
308 146
610 -819
-622 247
-750 -187
330 -401
486 446
986 501
995 848
-449 -989
-256 -445
-938 -632
903 264
946 -822
-97 522
-173 138
213 -323
-209 995
-885 935
-101 -881
-437 -896
987 322
132 -769
-660 349
-251 -903
-581 417
832 420
-301 723
325 -205
336 -254
111 -480
76 -427
-357 214
-751 869
-847 -737
-608 -594
924 -583
301 295
-305 21
-717 -817
725 465
859 -507
-833 -145
918 189
-619 623
126 -587
-299 528
546 -795
-547 137
-202 699
-485 -16
589 724
-997 453
-761 -286
425 -198
-95 959
-866 866
-356 858
833 -77
-852 91
-452 -956
-818 734
105 -540
684 768
-603 764
-424 -261
-126 -708
-636 -917
456 97
447 -751
239 -879
762 -447
-640 -683
-70 -925
-700 -312
-804 -420
-150 -636
221 83
433 958
902 -608
-86 607
-222 -248
-615 956
-3 637
-617 -168
-160 -419
482 -695
-415 -964
-805 557
-722 838
-265 -270
332 926
619 -271
649 339
-39 -65
-482 211
-9 439
164 136
695 394
381 -85
997 829
-2 424
476 623
-994 -819
676 663
-622 539
-927 598
992 114
-22 -27
-325 252
719 326
368 158
417 -997
-916 234
-291 -32
-858 -236
457 260
968 141
674 -534
-828 158
-899 -170
933 -521
963 -287
-844 996
-865 -128
-210 -152
-795 -6
867 450
-857 403
-375 370
-56 624
-662 11
-577 861
-299 396
-89 829
-206 473
286 705
-253 29
-776 -336
-34 -911
906 858
684 787
696 728
-419 -178
-801 937
867 747
262 402
-419 -829
-799 842
663 975
-679 -89
464 -124
504 911
-365 -585
461 -936
79 74
-456 -853
-291 755
981 537
-460 -218
-763 399
-103 -912
-303 559
-78 -660
-348 291
333 769
194 -182
164 -669
726 -747
902 953
-750 722
-769 168
-760 695
-795 -737
538 -394
-765 433
33 -383
-650 -728
204 9
675 384
334 697
-912 723
-760 303
996 607
968 444
-168 -213
-93 -852
717 308
-23 -332
765 -697
-226 220
-11 -354
568 144
984 -624
760 -60
-49 411
-758 219
-402 -829
-576 -618
831 51
332 535
-718 101
-7 187
136 -872
-335 -899
-595 596
-141 474
-366 -509
-298 522
960 514
-88 -903
-782 -652
-800 873
314 274
489 -554
592 -184
551 -111
663 -267
28 -134
-970 -903
-53 -126
-663 78
265 755
307 19
615 -712
908 -451
875 932
846 -292
351 -218
349 -486
-651 -726
-928 -525
-31 751
108 -177
797 615
-816 -325
574 -472
703 -660
-910 126
-394 766
-679 -680
-920 -70
675 -467
-134 -651
595 950
-607 -136
900 213
-978 867
431 -845
210 -764
690 -717
-684 -584
-52 217
296 -280
-975 494
-840 86
725 -942
-730 -679
142 -669
-105 -552
863 306
-581 -733
330 -506
-605 940
226 217
779 -444
518 -922
860 685
990 -276
-92 -54
-253 146
98 411
-756 544
-9 -198
37 -513
567 257
408 -147
-603 768
365 77
-970 37
-646 -549
-406 -883
-708 111
-585 -22
122 847
-762 -105
233 742
64 257
373 -14
-646 -228
-813 -717
863 -139
333 342
417 5
959 413
-650 855
13 -401
557 274
218 -478
-312 -681
-358 198
429 234
-421 -197
-425 625
909 -45
213 -450
-65 787
573 -374
987 18
-18 680
-219 -708
-868 872
587 931
255 835
-934 -89
-373 -272
847 617
-894 -473
-859 563
-344 136
367 -888
266 18
792 386
-820 -451
767 -160
931 78
325 -136
233 -91
-156 956
-560 84
-731 -524
-15 -230
-270 -215
548 -747
138 332
756 -62
63 -983
378 314
-202 -15
-300 -792
428 -236
-547 -976
-678 -688
-430 -172
0 428
-692 535
-766 -989
-266 -921
-962 121
341 950
-17 -787
-424 684
-801 618
-598 579
713 289
-961 618
-689 -815
589 780
737 930
926 496
967 -471
-220 734
682 -367
-716 -348
-125 575
548 -49
-980 -500
259 -59
479 -745
-623 217
-465 964
-522 690
24 129
-979 185
31 637
-176 793
-454 899
303 473
159 -944
-44 -100
-939 44
549 627
974 -266
108 825
-320 -300
531 107
831 -292
-493 315
234 486
-933 -479
631 -408
-687 -782
-591 791
627 -497
971 480
-99 707
-567 -742
467 638
-809 912
-832 -928
-734 -374
-64 -995
640 -566
437 -77
311 146
591 -468
-158 473
-312 461
340 497
-393 463
-737 384
226 708
445 -477
-770 937
-903 -725
-576 -883
489 997
-277 -959
-34 914
87 564
381 -714
-590 -167
817 -462
819 912
974 254
827 430
-978 -927
842 251
628 945
938 -955
-126 -429
39 -259
-210 10
240 -834
-864 -338
-249 -54
-52 -760
-630 -165
-847 472
-719 805
445 -886
430 -421
-491 457
725 826
890 -145
52 -823
-36 -301
600 76
-880 671
33 -264
782 421
-456 -672
796 -802
184 619
496 -525
-154 -667
484 957
-933 -622
602 700
-826 507
-38 302
638 -572
80 849
-955 77
847 -987
321 169
226 -673
-563 952
736 67
469 -208
-271 503
820 625
481 -736
239 -997
393 -191
547 -235
746 635
-66 733
795 914
-450 -862
-28 858
-430 618
-990 -848
394 -130
44 -828
-613 -242
584 -386
368 -859
-470 -47
-204 -229
-351 877
-475 -891
-889 713
-514 -217
-975 186
-961 990
-321 -84
-603 -797
110 -549
486 583
-79 -425
-332 -381
-208 -375
-677 -256
614 -261
42 -437
-48 -961
252 650
-567 -88
-762 -952
277 702
976 273
-404 -463
772 373
-542 -537
196 -371
595 133
84 -573
152 210
721 -588
-175 27
512 -722
981 676
833 161
868 976
-858 344
-579 615
609 105
-540 937
-502 387
150 499
-21 -355
865 750
818 303
459 205
430 -369
-406 -855
-273 647
869 658
-94 -454
232 -324
-533 401
-714 -55
-109 889
220 750
622 173
-345 985
-362 -132
232 269
-875 -891
626 -950
-875 245
-757 857
-614 729
-434 -695
981 -193
-101 -205
-94 -237
311 568
-164 -563
-933 -378
-375 -452
913 -15
806 -556
101 -319
975 148
-279 -339
240 -908
272 -413
-70 471
890 857
-330 644
804 -873
-865 162
64 -749
710 -607
-26 488
511 -520
946 426
755 -597
-810 552
708 75
195 -99
72 7
380 -160
47 842
326 -912
19 -980
337 -833
235 -559
-985 -691
-378 -948
885 -880
-31 -270
-586 16
606 -758
760 424
-487 310
-49 940
-602 848
-381 -458
635 -729
22 364
535 618
732 -279
732 752
-416 733
-969 -376
274 -412
-61 -779
-550 -8
825 193
-116 -630
352 453
6 555
-132 -776
-638 384
212 778
939 395
629 236
413 428
246 -456
162 413
369 -862
-461 354
213 474
473 -755
627 -454
-725 -151
514 965
976 -978
-588 513
340 431
76 -356
264 562
-831 -893
-983 -215
-376 -499
-627 522
-120 -988
144 -605
-375 -787
-191 -710
400 -759
-315 60
